datetime,busvoltage
2014:05:22 12:00:00 ,33.7717458
2014:05:22 15:00:00 ,33.65374414
2014:05:22 18:00:00 ,33.72426259
2014:05:22 21:00:00 ,33.77233858
2014:05:23 00:00:00 ,33.65624574
2014:05:23 03:00:00 ,33.70462747
2014:05:23 06:00:00 ,33.77370707
2014:05:23 09:00:00 ,33.67281934
2014:05:23 12:00:00 ,33.69793858
2014:05:23 15:00:00 ,33.70100752
2014:05:23 18:00:00 ,33.68724414
2014:05:23 21:00:00 ,33.756252
2014:05:24 00:00:00 ,33.76670525
2014:05:24 03:00:00 ,33.63385851
2014:05:24 06:00:00 ,33.72987747
2014:05:24 09:00:00 ,33.80555525
2014:05:24 12:00:00 ,33.6687296
2014:05:24 15:00:00 ,33.68528858
2014:05:24 18:00:00 ,33.76387779
2014:05:24 21:00:00 ,33.75974414
2014:05:25 00:00:00 ,33.65181711
2014:05:25 03:00:00 ,33.73536636
2014:05:25 06:00:00 ,33.77786597
2014:05:25 09:00:00 ,33.65906636
2014:05:25 12:00:00 ,33.70723303
2014:05:25 15:00:00 ,33.76034226
2014:05:25 18:00:00 ,33.6980108
2014:05:25 21:00:00 ,33.71722511
2014:05:26 00:00:00 ,33.7825608
2014:05:26 03:00:00 ,33.69184391
2014:05:26 06:00:00 ,33.71753303
2014:05:26 09:00:00 ,33.7632223
2014:05:26 12:00:00 ,33.73113303
2014:05:26 15:00:00 ,33.69274414
2014:05:26 18:00:00 ,33.77094952
2014:05:26 21:00:00 ,33.7992608
2014:05:27 00:00:00 ,33.73559139
2014:05:27 03:00:00 ,33.6990108
2014:05:27 06:00:00 ,33.78780525
2014:05:27 09:00:00 ,33.80529414
2014:05:27 12:00:00 ,33.7353643
2014:05:27 15:00:00 ,33.69411636
2014:05:27 18:00:00 ,33.77415525
2014:05:27 21:00:00 ,33.81397173
2014:05:28 00:00:00 ,33.7988608
2014:05:28 03:00:00 ,33.69079324
2014:05:28 06:00:00 ,33.74142192
2014:05:28 09:00:00 ,33.78636692
2014:05:28 12:00:00 ,33.79468858
2014:05:28 15:00:00 ,33.73807591
2014:05:28 18:00:00 ,33.71083083
2014:05:28 21:00:00 ,33.77438858
2014:05:29 00:00:00 ,33.78004637
2014:05:29 03:00:00 ,33.81868302
2014:05:29 06:00:00 ,33.79770789
2014:05:29 09:00:00 ,33.71628858
2014:05:29 12:00:00 ,33.75316703
2014:05:29 15:00:00 ,33.80133858
2014:05:29 18:00:00 ,33.84943858
2014:05:29 21:00:00 ,33.84488751
2014:05:30 00:00:00 ,33.79016636
2014:05:30 03:00:00 ,33.69022537
2014:05:30 06:00:00 ,33.76198858
2014:05:30 09:00:00 ,33.79629023
2014:05:30 12:00:00 ,33.80252747
2014:05:30 15:00:00 ,33.83735334
2014:05:30 18:00:00 ,33.88037747
2014:05:30 21:00:00 ,33.86272191
2014:05:31 00:00:00 ,33.84924708
2014:05:31 03:00:00 ,33.70779969
2014:05:31 06:00:00 ,33.7396641
2014:05:31 09:00:00 ,33.76972191
2014:05:31 12:00:00 ,33.79392394
2014:05:31 15:00:00 ,33.82076636
2014:05:31 18:00:00 ,33.86109094
2014:05:31 21:00:00 ,33.86316636
2014:06:01 00:00:00 ,33.84374414
2014:06:01 03:00:00 ,33.86074357
2014:06:01 06:00:00 ,33.86588858
2014:06:01 09:00:00 ,33.87836589
2014:06:01 12:00:00 ,33.8445108
2014:06:01 15:00:00 ,33.8724867
2014:06:01 18:00:00 ,33.87733302
2014:06:01 21:00:00 ,33.87811125
2014:06:02 00:00:00 ,33.85178858
2014:06:02 03:00:00 ,33.84624969
2014:06:02 06:00:00 ,33.88054639
2014:06:02 09:00:00 ,33.86039413
2014:06:02 12:00:00 ,33.86530468
2014:06:02 15:00:00 ,33.84983858
2014:06:02 18:00:00 ,33.86558497
2014:06:02 21:00:00 ,33.86074969
2014:06:03 00:00:00 ,33.84955109
2014:06:03 03:00:00 ,33.8549608
2014:06:03 06:00:00 ,33.87370525
2014:06:03 09:00:00 ,33.85785252
2014:06:03 12:00:00 ,33.85069413
2014:06:03 15:00:00 ,33.85162797
2014:06:03 18:00:00 ,33.87012191
2014:06:03 21:00:00 ,33.84773064
2014:06:04 00:00:00 ,33.8569608
2014:06:04 03:00:00 ,33.84992258
2014:06:04 06:00:00 ,33.8655108
2014:06:04 09:00:00 ,33.87165525
2014:06:04 12:00:00 ,33.84328092
2014:06:04 15:00:00 ,33.85379969
2014:06:04 18:00:00 ,33.85757882
2014:06:04 21:00:00 ,33.86923302
2014:06:05 00:00:00 ,33.83895615
2014:06:05 03:00:00 ,33.85029969
2014:06:05 06:00:00 ,33.84871206
2014:06:05 09:00:00 ,33.87044969
2014:06:05 12:00:00 ,33.8501608
2014:06:05 15:00:00 ,33.85191532
2014:06:05 18:00:00 ,33.85725525
2014:06:05 21:00:00 ,33.84023151
2014:06:06 00:00:00 ,33.87083302
2014:06:06 03:00:00 ,33.84127797
2014:06:06 06:00:00 ,33.86158302
2014:06:06 09:00:00 ,33.84280961
2014:06:06 12:00:00 ,33.84886636
2014:06:06 15:00:00 ,33.85228858
2014:06:06 18:00:00 ,33.86539739
2014:06:06 21:00:00 ,33.84776636
2014:06:07 00:00:00 ,33.79298869
2014:06:07 03:00:00 ,33.70160525
2014:06:07 06:00:00 ,33.74816173
2014:06:07 09:00:00 ,33.77944414
2014:06:07 12:00:00 ,33.81221658
2014:06:07 15:00:00 ,33.82462191
2014:06:07 18:00:00 ,33.83912747
2014:06:07 21:00:00 ,33.82924789
2014:06:08 00:00:00 ,33.85540525
2014:06:08 03:00:00 ,33.86287347
2014:06:08 06:00:00 ,33.84872524
2014:06:08 09:00:00 ,33.85569875
2014:06:08 12:00:00 ,33.84644969
2014:06:08 15:00:00 ,33.85897747
2014:06:08 18:00:00 ,33.84115298
2014:06:08 21:00:00 ,33.86677747
2014:06:09 00:00:00 ,33.8371367
2014:06:09 03:00:00 ,33.86616636
2014:06:09 06:00:00 ,33.85407943
2014:06:09 09:00:00 ,33.84902747
2014:06:09 12:00:00 ,33.85173942
2014:06:09 15:00:00 ,33.84934413
2014:06:09 18:00:00 ,33.84424414
2014:06:09 21:00:00 ,33.83469936
2014:06:10 00:00:00 ,33.86562747
2014:06:10 03:00:00 ,33.85690547
2014:06:10 06:00:00 ,33.85752191
2014:06:10 09:00:00 ,33.86819139
2014:06:10 12:00:00 ,33.82847747
2014:06:10 15:00:00 ,33.83797702
2014:06:10 18:00:00 ,33.8383108
2014:06:10 21:00:00 ,33.83544414
2014:06:11 00:00:00 ,33.83705955
2014:06:11 03:00:00 ,33.85933302
2014:06:11 06:00:00 ,33.85235067
2014:06:11 09:00:00 ,33.83687191
2014:06:11 12:00:00 ,33.84291265
2014:06:11 15:00:00 ,33.8639608
2014:06:11 18:00:00 ,33.85236994
2014:06:11 21:00:00 ,33.84738858
2014:06:12 00:00:00 ,33.84654413
2014:06:12 03:00:00 ,33.86189023
2014:06:12 06:00:00 ,33.85102747
2014:06:12 09:00:00 ,33.84216098
2014:06:12 12:00:00 ,33.8354608
2014:06:12 15:00:00 ,33.87016064
2014:06:12 18:00:00 ,33.83445525
2014:06:12 21:00:00 ,33.83393972
2014:06:13 00:00:00 ,33.87259969
2014:06:13 03:00:00 ,33.84815525
2014:06:13 06:00:00 ,33.83889671
2014:06:13 09:00:00 ,33.83168302
2014:06:13 12:00:00 ,33.83624217
2014:06:13 15:00:00 ,33.84683858
2014:06:13 18:00:00 ,33.83520264
2014:06:13 21:00:00 ,33.8150608
2014:06:14 00:00:00 ,33.86642446
2014:06:14 03:00:00 ,33.85875525
2014:06:14 06:00:00 ,33.84612191
2014:06:14 09:00:00 ,33.82267644
2014:06:14 12:00:00 ,33.84034414
2014:06:14 15:00:00 ,33.85267174
2014:06:14 18:00:00 ,33.82539969
2014:06:14 21:00:00 ,33.85500594
2014:06:15 00:00:00 ,33.85443302
2014:06:15 03:00:00 ,33.85432332
2014:06:15 06:00:00 ,33.83678302
2014:06:15 09:00:00 ,33.83323302
2014:06:15 12:00:00 ,33.83549926
2014:06:15 15:00:00 ,33.85782747
2014:06:15 18:00:00 ,33.84705384
2014:06:15 21:00:00 ,33.84543302
2014:06:16 00:00:00 ,33.86779428
2014:06:16 03:00:00 ,33.85940158
2014:06:16 06:00:00 ,33.84322943
2014:06:16 09:00:00 ,33.82687191
2014:06:16 12:00:00 ,33.85395525
2014:06:16 15:00:00 ,33.85452951
2014:06:16 18:00:00 ,33.84348302
2014:06:16 21:00:00 ,33.84364924
2014:06:17 00:00:00 ,33.8552608
2014:06:17 03:00:00 ,33.84538563
2014:06:17 06:00:00 ,33.83757191
2014:06:17 09:00:00 ,33.83230269
2014:06:17 12:00:00 ,33.79839687
2014:06:17 15:00:00 ,33.85426059
2014:06:17 18:00:00 ,33.82837567
2014:06:17 21:00:00 ,33.85137191
2014:06:18 00:00:00 ,33.85088355
2014:06:18 03:00:00 ,33.84904413
2014:06:18 06:00:00 ,33.83521523
2014:06:18 09:00:00 ,33.83373302
2014:06:18 12:00:00 ,33.8399608
2014:06:18 15:00:00 ,33.85016568
2014:06:18 18:00:00 ,33.84866636
2014:06:18 21:00:00 ,33.83813291
2014:06:19 00:00:00 ,33.85804969
2014:06:19 03:00:00 ,33.85268719
2014:06:19 06:00:00 ,33.83936256
2014:06:19 09:00:00 ,33.81475393
2014:06:19 12:00:00 ,33.84170525
2014:06:19 15:00:00 ,33.84874413
2014:06:19 18:00:00 ,33.84503444
2014:06:19 21:00:00 ,33.83543302
2014:06:20 00:00:00 ,33.87339924
2014:06:20 03:00:00 ,33.85536636
2014:06:20 06:00:00 ,33.83930665
2014:06:20 09:00:00 ,33.82149414
2014:06:20 12:00:00 ,33.86203575
2014:06:20 15:00:00 ,33.85912747
2014:06:20 18:00:00 ,33.8324608
2014:06:20 21:00:00 ,33.82924694
2014:06:21 00:00:00 ,33.85200525
2014:06:21 03:00:00 ,33.86753107
2014:06:21 06:00:00 ,33.8427608
2014:06:21 09:00:00 ,33.82238604
2014:06:21 12:00:00 ,33.84495525
2014:06:21 15:00:00 ,33.85571334
2014:06:21 18:00:00 ,33.83976636
2014:06:21 21:00:00 ,33.82273858
2014:06:22 00:00:00 ,33.85831114
2014:06:22 03:00:00 ,33.84961636
2014:06:22 06:00:00 ,33.85307724
2014:06:22 09:00:00 ,33.82771636
2014:06:22 12:00:00 ,33.84598472
2014:06:22 15:00:00 ,33.86262191
2014:06:22 18:00:00 ,33.84207389
2014:06:22 21:00:00 ,33.81811636
2014:06:23 00:00:00 ,33.85802191
2014:06:23 03:00:00 ,33.86035218
2014:06:23 06:00:00 ,33.84953858
2014:06:23 09:00:00 ,33.82028064
2014:06:23 12:00:00 ,33.8513108
2014:06:23 15:00:00 ,33.85803715
2014:06:23 18:00:00 ,33.8342108
2014:06:23 21:00:00 ,33.83436215
2014:06:24 00:00:00 ,33.86698858
2014:06:24 03:00:00 ,33.86032747
2014:06:24 06:00:00 ,33.83771596
2014:06:24 09:00:00 ,33.83469969
2014:06:24 12:00:00 ,33.85125322
2014:06:24 15:00:00 ,33.85555308
2014:06:24 18:00:00 ,33.83237751
2014:06:24 21:00:00 ,33.81848302
2014:06:25 00:00:00 ,33.83552702
2014:06:25 03:00:00 ,33.8622108
2014:06:25 06:00:00 ,33.85459413
2014:06:25 09:00:00 ,33.81879155
2014:06:25 12:00:00 ,33.85067191
2014:06:25 15:00:00 ,33.85590055
2014:06:25 18:00:00 ,33.84022747
2014:06:25 21:00:00 ,33.83268408
2014:06:26 00:00:00 ,33.85180525
2014:06:26 03:00:00 ,33.85937191
2014:06:26 06:00:00 ,33.84389541
2014:06:26 09:00:00 ,33.83247747
2014:06:26 12:00:00 ,33.85078936
2014:06:26 15:00:00 ,33.87697191
2014:06:26 18:00:00 ,33.83210224
2014:06:26 21:00:00 ,33.83661636
2014:06:27 00:00:00 ,33.84373092
2014:06:27 03:00:00 ,33.85930525
2014:06:27 06:00:00 ,33.8512608
2014:06:27 09:00:00 ,33.82079988
2014:06:27 12:00:00 ,33.85856636
2014:06:27 15:00:00 ,33.87968025
2014:06:27 18:00:00 ,33.83543858
2014:06:27 21:00:00 ,33.82727618
2014:06:28 00:00:00 ,33.85101636
2014:06:28 03:00:00 ,33.86993483
2014:06:28 06:00:00 ,33.84253302
2014:06:28 09:00:00 ,33.83968858
2014:06:28 12:00:00 ,33.85363811
2014:06:28 15:00:00 ,33.87723858
2014:06:28 18:00:00 ,33.8431286
2014:06:28 21:00:00 ,33.82602191
2014:06:29 00:00:00 ,33.86556999
2014:06:29 03:00:00 ,33.86755525
2014:06:29 06:00:00 ,33.8579506
2014:06:29 09:00:00 ,33.83856636
2014:06:29 12:00:00 ,33.85939413
2014:06:29 15:00:00 ,33.8557337
2014:06:29 18:00:00 ,33.83740525
2014:06:29 21:00:00 ,33.84844611
2014:06:30 00:00:00 ,33.85569413
2014:06:30 03:00:00 ,33.86262067
2014:06:30 06:00:00 ,33.8373608
2014:06:30 09:00:00 ,33.82994771
2014:06:30 12:00:00 ,33.84797747
2014:06:30 15:00:00 ,33.86327191
2014:06:30 18:00:00 ,33.84677139
2014:06:30 21:00:00 ,33.82411636
2014:07:01 00:00:00 ,33.86897494
2014:07:01 03:00:00 ,33.88374969
2014:07:01 06:00:00 ,33.85187324
2014:07:01 09:00:00 ,33.83138302
2014:07:01 12:00:00 ,33.84084073
2014:07:01 15:00:00 ,33.73712192
2014:07:01 18:00:00 ,33.72303303
2014:07:01 21:00:00 ,33.77442717
2014:07:02 00:00:00 ,33.82082747
2014:07:02 03:00:00 ,33.8443576
2014:07:02 06:00:00 ,33.82847191
2014:07:02 09:00:00 ,33.82847642
2014:07:02 12:00:00 ,33.86011899
2014:07:02 15:00:00 ,33.88201523
2014:07:02 18:00:00 ,33.83782747
2014:07:02 21:00:00 ,33.84261636
2014:07:03 00:00:00 ,33.84681422
2014:07:03 03:00:00 ,33.89474969
2014:07:03 06:00:00 ,33.8518675
2014:07:03 09:00:00 ,33.87014969
2014:07:03 12:00:00 ,33.8652248
2014:07:03 15:00:00 ,33.8621108
2014:07:03 18:00:00 ,33.85448436
2014:07:03 21:00:00 ,33.84742191
2014:07:04 00:00:00 ,33.84242191
2014:07:04 03:00:00 ,33.8827279
2014:07:04 06:00:00 ,33.85939969
2014:07:04 09:00:00 ,33.85237214
2014:07:04 12:00:00 ,33.79991636
2014:07:04 15:00:00 ,33.72352398
2014:07:04 18:00:00 ,33.74178303
2014:07:04 21:00:00 ,33.77997747
2014:07:05 00:00:00 ,33.82403263
2014:07:05 03:00:00 ,33.85257191
2014:07:05 06:00:00 ,33.85173086
2014:07:05 09:00:00 ,33.83779969
2014:07:05 12:00:00 ,33.8635572
2014:07:05 15:00:00 ,33.73322192
2014:07:05 18:00:00 ,33.72806536
2014:07:05 21:00:00 ,33.76816636
2014:07:06 00:00:00 ,33.82159414
2014:07:06 03:00:00 ,33.84239079
2014:07:06 06:00:00 ,33.84920525
2014:07:06 09:00:00 ,33.86239797
2014:07:06 12:00:00 ,33.86945525
2014:07:06 15:00:00 ,33.87505945
2014:07:06 18:00:00 ,33.85939413
2014:07:06 21:00:00 ,33.8660436
2014:07:07 00:00:00 ,33.72518858
2014:07:07 03:00:00 ,33.74665525
2014:07:07 06:00:00 ,33.76111681
2014:07:07 09:00:00 ,33.80088858
2014:07:07 12:00:00 ,33.84561615
2014:07:07 15:00:00 ,33.8448108
2014:07:07 18:00:00 ,33.85197844
2014:07:07 21:00:00 ,33.76733303
2014:07:08 00:00:00 ,33.72420542
2014:07:08 03:00:00 ,33.77992747
2014:07:08 06:00:00 ,33.79283858
2014:07:08 09:00:00 ,33.81806021
2014:07:08 12:00:00 ,33.85383302
2014:07:08 15:00:00 ,33.72722253
2014:07:08 18:00:00 ,33.73774414
2014:07:08 21:00:00 ,33.78416726
2014:07:09 00:00:00 ,33.83203858
2014:07:09 03:00:00 ,33.85544423
2014:07:09 06:00:00 ,33.85726636
2014:07:09 09:00:00 ,33.87904969
2014:07:09 12:00:00 ,33.76135604
2014:07:09 15:00:00 ,33.72088199
2014:07:09 18:00:00 ,33.78287358
2014:07:09 21:00:00 ,33.8234608
2014:07:10 00:00:00 ,33.84860945
2014:07:10 03:00:00 ,33.83694969
2014:07:10 06:00:00 ,33.87224616
2014:07:10 09:00:00 ,33.85317747
2014:07:10 12:00:00 ,33.82380525
2014:07:10 15:00:00 ,33.69989249
2014:07:10 18:00:00 ,33.75188303
2014:07:10 21:00:00 ,33.78019507
2014:07:11 00:00:00 ,33.83761636
2014:07:11 03:00:00 ,33.8563538
2014:07:11 06:00:00 ,33.87678302
2014:07:11 09:00:00 ,33.86016993
2014:07:11 12:00:00 ,33.70867747
2014:07:11 15:00:00 ,33.74987747
2014:07:11 18:00:00 ,33.7839222
2014:07:11 21:00:00 ,33.81577747
2014:07:12 00:00:00 ,33.85758423
2014:07:12 03:00:00 ,33.87707191
2014:07:12 06:00:00 ,33.88661613
2014:07:12 09:00:00 ,33.76802191
2014:07:12 12:00:00 ,33.73953858
2014:07:12 15:00:00 ,33.79656411
2014:07:12 18:00:00 ,33.83779969
2014:07:12 21:00:00 ,33.85331884
2014:07:13 00:00:00 ,33.84426636
2014:07:13 03:00:00 ,33.69674395
2014:07:13 06:00:00 ,33.75476636
2014:07:13 09:00:00 ,33.80188965
2014:07:13 12:00:00 ,33.8395108
2014:07:13 15:00:00 ,33.86338858
2014:07:13 18:00:00 ,33.8007015
2014:07:13 21:00:00 ,33.72552192
2014:07:14 00:00:00 ,33.78502944
2014:07:14 03:00:00 ,33.80035525
2014:07:14 06:00:00 ,33.86546757
2014:07:14 09:00:00 ,33.88003858
2014:07:14 12:00:00 ,33.82374652
2014:07:14 15:00:00 ,33.69509969
2014:07:14 18:00:00 ,33.78498858
2014:07:14 21:00:00 ,33.80907427
2014:07:15 00:00:00 ,33.82174414
2014:07:15 03:00:00 ,33.75026005
2014:07:15 06:00:00 ,33.75897191
2014:07:15 09:00:00 ,33.80344133
2014:07:15 12:00:00 ,33.84395525
2014:07:15 15:00:00 ,33.86474099
2014:07:15 18:00:00 ,33.73788858
2014:07:15 21:00:00 ,33.74128303
2014:07:16 00:00:00 ,33.80757224
2014:07:16 03:00:00 ,33.83848858
2014:07:16 06:00:00 ,33.87926909
2014:07:16 09:00:00 ,33.82999969
2014:07:16 12:00:00 ,33.70026322
2014:07:16 15:00:00 ,33.76827191
2014:07:16 18:00:00 ,33.81587304
2014:07:16 21:00:00 ,33.85032747
2014:07:17 00:00:00 ,33.79892747
2014:07:17 03:00:00 ,33.74115765
2014:07:17 06:00:00 ,33.80651636
2014:07:17 09:00:00 ,33.81031178
2014:07:17 12:00:00 ,33.82114969
2014:07:17 15:00:00 ,33.70674414
2014:07:17 18:00:00 ,33.77783858
2014:07:17 21:00:00 ,33.81769887
2014:07:18 00:00:00 ,33.85832747
2014:07:18 03:00:00 ,33.75729969
2014:07:18 06:00:00 ,33.77099474
2014:07:18 09:00:00 ,33.79464414
2014:07:18 12:00:00 ,33.83206535
2014:07:18 15:00:00 ,33.72919414
2014:07:18 18:00:00 ,33.75123235
2014:07:18 21:00:00 ,33.80364414
2014:07:19 00:00:00 ,33.837742
2014:07:19 03:00:00 ,33.73902747
2014:07:19 06:00:00 ,33.78268858
2014:07:19 09:00:00 ,33.80406816
2014:07:19 12:00:00 ,33.82194969
2014:07:19 15:00:00 ,33.68626372
2014:07:19 18:00:00 ,33.78496636
2014:07:19 21:00:00 ,33.82653507
2014:07:20 00:00:00 ,33.84879413
2014:07:20 03:00:00 ,33.71653303
2014:07:20 06:00:00 ,33.76909541
2014:07:20 09:00:00 ,33.81649969
2014:07:20 12:00:00 ,33.79510235
2014:07:20 15:00:00 ,33.70126636
2014:07:20 18:00:00 ,33.78667191
2014:07:20 21:00:00 ,33.82073302
2014:07:21 00:00:00 ,33.73601796
2014:07:21 03:00:00 ,33.73506636
2014:07:21 06:00:00 ,33.80709414
2014:07:21 09:00:00 ,33.77891686
2014:07:21 12:00:00 ,33.70373858
2014:07:21 15:00:00 ,33.76249031
2014:07:21 18:00:00 ,33.77021636
2014:07:21 21:00:00 ,33.72828491
2014:07:22 00:00:00 ,33.78753303
2014:07:22 03:00:00 ,33.801084
2014:07:22 06:00:00 ,33.71865525
2014:07:22 09:00:00 ,33.76475525
2014:07:22 12:00:00 ,33.7578081
2014:07:22 15:00:00 ,33.69514414
2014:07:22 18:00:00 ,33.79556628
2014:07:22 21:00:00 ,33.74261636
2014:07:23 00:00:00 ,33.69716388
2014:07:23 03:00:00 ,33.79140525
2014:07:23 06:00:00 ,33.73357455
2014:07:23 09:00:00 ,33.72465525
2014:07:23 12:00:00 ,33.76429969
2014:07:23 15:00:00 ,33.66516727
2014:07:23 18:00:00 ,33.75896636
2014:07:23 21:00:00 ,33.7574946
2014:07:24 00:00:00 ,33.70187747
2014:07:24 03:00:00 ,33.75682214
2014:07:24 06:00:00 ,33.76292191
2014:07:24 09:00:00 ,33.69849009
2014:07:24 12:00:00 ,33.75674414
2014:07:24 15:00:00 ,33.67318858
2014:07:24 18:00:00 ,33.74733454
2014:07:24 21:00:00 ,33.74904414
2014:07:25 00:00:00 ,33.71875264
2014:07:25 03:00:00 ,33.7834108
2014:07:25 06:00:00 ,33.73759147
2014:07:25 09:00:00 ,33.69740525
2014:07:25 12:00:00 ,33.72055478
2014:07:25 15:00:00 ,33.66110525
2014:07:25 18:00:00 ,33.76546636
2014:07:25 21:00:00 ,33.65527936
2014:07:26 00:00:00 ,33.73765525
2014:07:26 03:00:00 ,33.69514194
2014:07:26 06:00:00 ,33.7477108
2014:07:26 09:00:00 ,33.77672483
2014:07:26 12:00:00 ,33.64782747
2014:07:26 15:00:00 ,33.74049414
2014:07:26 18:00:00 ,33.70927728
2014:07:26 21:00:00 ,33.69622747
2014:07:27 00:00:00 ,33.68634436
2014:07:27 03:00:00 ,33.68064414
2014:07:27 06:00:00 ,33.77830797
2014:07:27 09:00:00 ,33.67266081
2014:07:27 12:00:00 ,33.74556231
2014:07:27 15:00:00 ,33.64726636
2014:07:27 18:00:00 ,33.76248303
2014:07:27 21:00:00 ,33.69437597
2014:07:28 00:00:00 ,33.72909414
2014:07:28 03:00:00 ,33.72779189
2014:07:28 06:00:00 ,33.70392192
2014:07:28 09:00:00 ,33.7664431
2014:07:28 12:00:00 ,33.69274969
2014:07:28 15:00:00 ,33.78701193
2014:07:28 18:00:00 ,33.69207747
2014:07:28 21:00:00 ,33.74889969
2014:07:29 00:00:00 ,33.75102013
2014:07:29 03:00:00 ,33.7485108
2014:07:29 06:00:00 ,33.81269922
2014:07:29 09:00:00 ,33.68415525
2014:07:29 12:00:00 ,33.78595911
2014:07:29 15:00:00 ,33.73738858
2014:07:29 18:00:00 ,33.76515194
2014:07:29 21:00:00 ,33.81711636
2014:07:30 00:00:00 ,33.69298303
2014:07:30 03:00:00 ,33.78198806
2014:07:30 06:00:00 ,33.8802608
2014:07:30 09:00:00 ,33.77027321
2014:07:30 12:00:00 ,33.83583302
2014:07:30 15:00:00 ,33.91055973
2014:07:30 18:00:00 ,33.94624413
2014:07:30 21:00:00 ,33.93621662
2014:07:31 00:00:00 ,33.77311636
2014:07:31 03:00:00 ,33.82328858
2014:07:31 06:00:00 ,33.90966117
2014:07:31 09:00:00 ,33.96124969
2014:07:31 12:00:00 ,33.96471846
2014:07:31 15:00:00 ,33.83679414
2014:07:31 18:00:00 ,33.80013836
2014:07:31 21:00:00 ,33.87229969
2014:08:01 00:00:00 ,33.93210967
2014:08:01 03:00:00 ,33.94911635
2014:08:01 06:00:00 ,33.86783302
2014:08:01 09:00:00 ,33.8061054
2014:08:01 12:00:00 ,33.88618858
2014:08:01 15:00:00 ,33.92421046
2014:08:01 18:00:00 ,33.94322191
2014:08:01 21:00:00 ,33.94608528
2014:08:02 00:00:00 ,33.80658302
2014:08:02 03:00:00 ,33.83442191
2014:08:02 06:00:00 ,33.90829272
2014:08:02 09:00:00 ,33.95045524
2014:08:02 12:00:00 ,33.96643075
2014:08:02 15:00:00 ,33.99403858
2014:08:02 18:00:00 ,33.97870345
2014:08:02 21:00:00 ,33.87211636
2014:08:03 00:00:00 ,33.82021647
2014:08:03 03:00:00 ,33.88151636
2014:08:03 06:00:00 ,33.94666635
2014:08:03 09:00:00 ,33.97449537
2014:08:03 12:00:00 ,33.99022191
2014:08:03 15:00:00 ,33.99859413
2014:08:03 18:00:00 ,33.98660524
2014:08:03 21:00:00 ,33.89851965
2014:08:04 00:00:00 ,33.83688858
2014:08:04 03:00:00 ,33.88434871
2014:08:04 06:00:00 ,33.93951636
2014:08:04 09:00:00 ,33.97679969
2014:08:04 12:00:00 ,34.01562936
2014:08:04 15:00:00 ,34.01358858
2014:08:04 18:00:00 ,34.01051852
2014:08:04 21:00:00 ,33.99346635
2014:08:05 00:00:00 ,34.00882416
2014:08:05 03:00:00 ,34.02383858
2014:08:05 06:00:00 ,34.00534632
2014:08:05 09:00:00 ,34.0131108
2014:08:05 12:00:00 ,34.02694969
2014:08:05 15:00:00 ,34.02544978
2014:08:05 18:00:00 ,34.01214413
2014:08:05 21:00:00 ,34.00474967
2014:08:06 00:00:00 ,34.01453302
2014:08:06 03:00:00 ,34.04131296
2014:08:06 06:00:00 ,34.01229413
2014:08:06 09:00:00 ,34.01512191
2014:08:06 12:00:00 ,34.03277718
2014:08:06 15:00:00 ,34.02909969
2014:08:06 18:00:00 ,34.00709969
2014:08:06 21:00:00 ,34.00083302
2014:08:07 00:00:00 ,34.03498695
2014:08:07 03:00:00 ,34.02673858
2014:08:07 06:00:00 ,34.01859716
2014:08:07 09:00:00 ,34.02402746
2014:08:07 12:00:00 ,34.03278858
2014:08:07 15:00:00 ,34.02247634
2014:08:07 18:00:00 ,34.00702746
2014:08:07 21:00:00 ,34.00827486
2014:08:08 00:00:00 ,34.03295524
2014:08:08 03:00:00 ,34.0255801
2014:08:08 06:00:00 ,34.02097746
2014:08:08 09:00:00 ,34.02265825
2014:08:08 12:00:00 ,34.04923857
2014:08:08 15:00:00 ,34.02120524
2014:08:08 18:00:00 ,34.01117191
2014:08:08 21:00:00 ,34.01049969
2014:08:09 00:00:00 ,34.02779761
2014:08:09 03:00:00 ,34.03198858
2014:08:09 06:00:00 ,34.02078002
2014:08:09 09:00:00 ,34.02978302
2014:08:09 12:00:00 ,34.05642746
2014:08:09 15:00:00 ,34.04737716
2014:08:09 18:00:00 ,34.01127746
2014:08:09 21:00:00 ,34.01291811
2014:08:10 00:00:00 ,34.02686635
2014:08:10 03:00:00 ,34.02848387
2014:08:10 06:00:00 ,34.01064413
2014:08:10 09:00:00 ,34.04172619
2014:08:10 12:00:00 ,34.05431635
2014:08:10 15:00:00 ,34.0462608
2014:08:10 18:00:00 ,34.02010044
2014:08:10 21:00:00 ,34.02930524
2014:08:11 00:00:00 ,34.05703313
2014:08:11 03:00:00 ,34.05219413
2014:08:11 06:00:00 ,34.01958481
2014:08:11 09:00:00 ,34.02390524
2014:08:11 12:00:00 ,34.05583302
2014:08:11 15:00:00 ,34.06290186
2014:08:11 18:00:00 ,34.02527746
2014:08:11 21:00:00 ,34.02403716
2014:08:12 00:00:00 ,34.05166635
2014:08:12 03:00:00 ,34.05372651
2014:08:12 06:00:00 ,34.02903858
2014:08:12 09:00:00 ,34.03303251
2014:08:12 12:00:00 ,34.05570524
2014:08:12 15:00:00 ,34.06131635
2014:08:12 18:00:00 ,34.04608857
2014:08:12 21:00:00 ,34.03328858
2014:08:13 00:00:00 ,34.06073302
2014:08:13 03:00:00 ,34.04998302
2014:08:13 06:00:00 ,34.02613679
2014:08:13 09:00:00 ,34.04647191
2014:08:13 12:00:00 ,33.91404379
2014:08:13 15:00:00 ,33.93080524
